acceleration_x_mean,acceleration_x_std,acceleration_y_mean,acceleration_y_std,acceleration_z_mean,acceleration_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,label_
-0.63135,0.5581193823905419,-0.5010999999999999,1.8185372198555634,0.85435,1.1040058174665566,-0.6473,0.8249107709322262,0.03790000000000005,1.043689609031344,0.5526000000000001,1.3270980069309124,1.0
-0.4079800000000001,0.16435529197442958,-1.0415,0.279471107630109,-0.25664000000000003,0.08252265143583305,0.10714,1.0593901892126432,-0.08220000000000001,1.1403519610190531,-0.15448000000000006,1.4032131081913397,0.0
-0.35266,0.07752849798622438,-1.03154,0.19985511752266946,-0.23802,0.07194325541702988,0.27096,1.075284321935366,0.13411999999999996,0.9227660738236966,-0.3876200000000001,1.2287669966271066,0.0
-0.17035999999999998,0.060907126019867336,-0.9698200000000001,0.14593874399898066,-0.28146000000000004,0.08132021888804779,0.19608,0.3219783797089488,0.25286,0.2910255538608251,0.08824,0.1018173757273286,0.0
-0.4244199999999999,1.1093836743886218,-0.49268,1.8684616726066392,-0.71372,0.9450283471938818,-0.16908000000000006,2.436817296598168,1.0687799999999998,1.5414615197921744,0.04570000000000003,1.3460856362059583,1.0
-0.25072,0.028159847300722345,-0.24209999999999995,1.072523323755712,-0.3032,0.07857305517796796,0.23376000000000005,1.6034517791315084,-1.03,0.2579970930068787,0.12910000000000002,1.1452591649927977,0.0
-0.00020000000000000017,0.01698705389406886,0.0094,0.014813507349712964,-0.17640000000000006,0.9842051818599615,-0.001815142422074103,0.0009773843811168245,0.0009424777960769379,0.0009142593723308108,1.7453292519943266e-05,0.0004886921905584122,2.0
-0.2924,0.20683134433639405,-0.9155,0.21433900718254714,-0.24758000000000002,0.07558093013452533,0.39505999999999997,1.2483457966445035,0.3021999999999999,1.367494414979454,-0.3789599999999999,1.0814107327930491,0.0
-0.27168000000000003,0.09108071694930822,-0.10079999999999996,1.2620305543052437,-1.034,0.1776424921014114,0.011559999999999982,0.8208326096105101,-0.41556000000000004,0.11977738935208095,-0.06412000000000001,1.3370740207632483,0.0
-1.262075,0.915790501424862,-0.10579999999999998,0.7303848437638886,-0.6553749999999999,0.3911100985229948,0.30510000000000004,1.0276383832198304,0.341025,0.36897359774560207,1.57345,2.9331702808849447,1.0
-0.27781999999999996,0.033962508741257606,-1.05674,0.35695058201381324,-0.19398,0.07390099458058734,-0.035699999999999975,1.6852915178093075,-0.28402000000000005,0.8398851927495805,-0.08608000000000003,1.5746324879158309,0.0
-1.0344799999999998,0.5452676746332942,0.8948200000000001,2.9630532254753708,0.62634,0.4155274635929616,0.8908999999999999,1.6736786982572252,-0.5763,0.8505516327654659,0.09822000000000003,0.7796966057384116,1.0
-1.6796,1.3192205103772454,0.53806,0.8328409139805752,-0.18958,0.30253009271806336,0.4573600000000001,1.7188888119945396,0.58062,0.7051571434793807,0.57814,2.111158732307924,1.0
1.03938,1.733061113175182,0.046120000000000064,1.0424021498442908,-0.11707999999999999,0.3769730388237334,-0.08743999999999999,2.3962920998909962,-0.43938,0.7338800017714068,-0.29975999999999997,0.9164014556950464,1.0
0.44793999999999995,0.11731043431852088,-0.98114,0.2574946271284122,-0.17954,0.12527794299077552,-0.07164,1.057487686925952,-0.31158,1.0506378667266851,0.04805999999999995,1.6914706834586284,0.0
0.1011,0.4217096572287621,-0.0357,0.6696063246415762,-0.8114800000000001,1.2272147232656556,0.22468000000000005,2.221451592315259,0.02746,0.2634061369824173,1.0383400000000005,1.9336810331592955,1.0
-0.2098,0.6928539312149423,-0.9944,0.9830701984090456,-0.8733799999999999,1.1302023964759589,0.14919999999999994,1.2878893294844864,-0.3901,0.4052215751906604,0.53918,2.6585741172666224,1.0
-0.28688,0.07514490668035992,-1.0326400000000002,0.35691275964862895,-0.24126,0.117035947469143,-0.23826,0.9997715103962505,0.11200000000000003,0.316233094409804,0.29879999999999995,0.8554633539784156,0.0
0.41976,0.41094624709321775,-0.3543,0.6056437277806153,-0.48874,0.3719452553804121,0.45354,0.8931771537606635,0.11009999999999998,1.0781730774787506,-0.54964,3.076093367081045,1.0
-0.0008,0.01823622768008779,0.0092,0.013452137376640189,-0.1768,0.984940079395696,-0.0027925268031909274,0.002849540654532675,0.0016755160819145565,0.0021301598731416405,1.7453292519943273e-05,0.0004886921905584122,2.0
0.37764000000000003,0.06760512554533124,-0.8888200000000002,0.13229662505143508,-0.142,0.09608821467797184,-0.36784,0.8282720283819802,0.22351999999999997,1.9116719559066613,-0.5785600000000001,1.1128019468890231,0.0
-0.19896000000000005,0.5512841717299709,0.34814,2.8706382762375338,-0.7692399999999999,0.441720491940322,0.57606,2.3027484280745907,0.72856,0.4033511162746423,0.06002,0.7824464051933526,1.0
-0.27699999999999997,0.035146194673107915,-0.96636,0.23516934961852484,-0.24666,0.09870812023334252,0.13456,0.8619718052233495,0.004899999999999993,1.3401677824063674,-0.033500000000000016,1.0594062204839083,0.0
0.0,0.01596245595138793,0.007000000000000001,0.018952572384771414,-0.1756,0.9847774570937334,-0.000593411945678072,0.001245925507898874,0.0006981317007977317,0.0005985232540755365,-0.00022689280275926287,0.0,2.0
0.004000000000000001,0.018579558659989746,-0.002059488517353309,0.0021019445893235202,-0.015,0.019949937343260005,0.0006981317007977317,0.0016572358482717434,0.2246,0.9851851805625174,0.0002617993877991494,0.0005985232540755365,2.0
0.0052,0.019415457759218557,-0.0021999999999999993,0.02191255347968374,0.225,0.9855116437668304,-0.004258603374866164,0.006979920604921451,-0.00027925268031909285,0.000914259372330811,-0.0009599310885968812,0.0009773843811168245,2.0
-0.009,0.01209958676980334,-0.0008377580409572782,0.0011970465081510733,0.013600000000000001,0.010556514576317318,0.0009424777960769379,0.0009142593723308108,-0.5782,0.8036002488800013,1.7453292519943266e-05,0.0004886921905584122,2.0
0.88276,0.7188945284254151,-0.2651,0.5067064584155209,-0.7371399999999999,0.7739429907945417,-0.11412,1.2503214494680956,-0.005180000000000007,0.927443468358045,-0.6564800000000001,2.781758120685549,1.0
-0.28608,0.08632529756681989,-0.9862,0.19373932228641652,-0.18042,0.10680944246647857,-0.05791999999999998,0.9694151288276864,0.5328999999999999,0.5302234811850566,0.12224000000000004,1.1572209482203475,0.0
0.4204,0.03577960312803929,-1.12475,0.07219560235914647,-0.25215,0.08959042917633556,0.058,0.4990759661614652,-0.11145,0.3326937405482706,0.25855,0.7447955726237906,0.0
0.7973399999999999,0.3542804087160339,-0.06232000000000003,0.7220092291653896,-0.81272,0.3790847886687093,0.08063999999999996,1.1901994152241884,-0.04258000000000002,0.9384099194914768,-0.5987199999999999,3.3541181004848357,1.0
-0.5788800000000001,0.5551184576286399,0.4863400000000001,2.391289649540599,-0.3184,0.8006425294724232,0.24928000000000003,1.9076071076089016,0.8695599999999999,1.1539900185876826,0.6823199999999999,1.1780744955222484,1.0
-0.3319,0.2646282959171222,-0.9996799999999999,0.2968907913694865,-0.22356,0.12371130910308885,-0.3251000000000001,0.953902508121244,0.32615999999999995,1.2551922235259427,0.7054400000000001,0.9691834981054929,0.0
0.004000000000000001,0.019370080020485205,-0.007600000000000001,0.01722324011328879,0.22599999999999992,0.9846950797074189,-0.001815142422074103,0.002130159873141641,0.0016755160819145562,0.001828518744661622,1.745329251994329e-05,0.0004886921905584122,2.0
0.0036000000000000003,0.013807244475274566,0.001186823891356144,0.001092748958161891,-0.17640000000000003,0.9837968489479929,1.7453292519943266e-05,0.0009142593723308109,-0.0030000000000000014,0.018066543665017944,-0.001815142422074103,0.001245925507898874,2.0
0.31096,0.09496153431784893,-1.04536,0.31203875240104395,-0.22912,0.21091281848195007,-0.28188,2.268073844035948,-0.006420000000000004,1.296620255510456,-0.07828000000000004,1.6752662257086184,0.0
-0.5049600000000001,0.09755169398836698,-0.9681799999999999,0.2108708894086616,-0.20256,0.15768314114070658,0.25426000000000004,1.7339725511091575,0.49066000000000004,0.8744919342109452,0.10032000000000008,1.3600170649664658,0.0
-0.49563999999999997,0.8179213947562443,0.6026,0.7619478066114502,0.42766,0.2543813240000138,0.8347999999999999,1.2745854463314727,-0.5395399999999999,0.3340703114615245,0.6995800000000001,3.1398332936638527,1.0
0.15446,0.07937069988352125,-1.0864200000000002,0.1998350744989478,-0.22768,0.15882012466938816,-0.15553999999999987,1.5450183422859418,-0.13513999999999998,0.9164689236411676,0.02644000000000002,1.0700797554388175,0.0
-0.315275,0.03573218670424002,-0.934075,0.22364952306380328,-0.21045,0.10063125756940533,-0.76105,0.90223650077645,0.39265,0.7895825078271851,0.6310250000000001,0.7341048942987188,0.0
-1.1194600000000001,1.5265668763601548,-0.08034000000000004,0.7555275693182877,0.030300000000000007,0.20381262227840552,0.6521,2.0331926827037323,0.03292000000000008,1.7167116027452018,0.25283999999999995,2.169375920166904,1.0
-0.90654,0.24466037276191666,0.21766,0.5746682373335071,-0.13426,0.17493979821641506,0.28046000000000004,1.6776280794621912,-0.42941999999999997,1.148350888012893,0.52596,2.6122085469962,1.0
-0.8625800000000001,1.1569796095869624,0.010919999999999984,0.5590360068904328,0.10196,0.17837265205182098,-0.25442,2.0099480309202025,0.1083,0.5414744592314581,0.0022799999999999713,1.6944327065422222,1.0
0.31617500000000004,0.6035465758056014,-0.06310000000000003,0.6859211081944239,-0.33175,0.5930455266391161,-0.251125,0.7270679490253988,0.333125,0.4166501440057353,-1.1533999999999998,2.197288668639907,1.0
-0.0082,0.01482430436816514,0.0098,0.01661806246227279,-0.578,0.8055003414027829,-0.0003490658503988659,0.0009773843811168245,0.001186823891356144,0.0007726901984508079,-0.00022689280275926287,0.0,2.0
0.6218199999999999,0.6336314125735876,-0.14124,0.5437819121670011,-0.5203399999999999,0.5935950244063709,-0.03046,0.7761868383321119,0.12564000000000006,1.190549567636728,-0.5262800000000001,2.6319700961447112,1.0
-0.9804,0.0008000000000000007,0.00026179938779914935,0.0005985232540755365,0.007999999999999998,0.022423202269078343,0.0019198621771937623,0.001245925507898874,-0.0162,0.004261455150532503,-0.0015707963267948967,0.0019850770620711083,2.0
0.8665800000000001,0.8250409214093565,-0.12393999999999998,0.9140929318182042,-0.6933600000000001,0.7094583765098557,-0.04685999999999997,1.3795962699282711,0.54046,1.3366624117554888,-0.10224000000000004,2.1192031622758587,1.0
-0.6130599999999999,0.7375570269477472,-0.05646,2.4495373957137296,-0.26994,0.6507672033838214,1.7371599999999998,2.01498465205073,0.5317800000000001,0.5518056877198712,-0.33816,0.5470578059035444,1.0
-0.0092,0.012687001221722966,0.0126,0.010209799214480174,-0.5786,0.8033003423377835,-0.0010821041362364843,0.0018926967154543521,0.0014311699866353504,0.0016208086340591152,1.7453292519943266e-05,0.0004886921905584122,2.0
-1.8179599999999998,1.6267483311809483,-0.3613799999999999,2.0250611551259383,-0.51788,0.5110665485042041,-0.48348,2.531713109141713,0.20767999999999995,0.8981942924557025,-0.03876,1.6300652434795362,1.0
-0.32018,0.19644363568209586,-0.21112,2.8980549489269523,-0.7596999999999999,0.7212413777647536,-0.42314,1.336337772795486,0.04812000000000002,0.5038488781370859,-0.81214,0.6333941529569088,1.0
0.004600000000000001,0.016144348856488452,0.00020000000000000017,0.017116074316267736,0.22499999999999995,0.9846958921413249,-0.0008377580409572781,0.0004886921905584122,0.0004537856055185256,0.001245925507898874,1.7453292519943266e-05,0.0004886921905584122,2.0
-0.005199999999999982,0.900102083099467,-0.060336032241443995,0.12021827887736944,0.028800000000000003,0.03161898164078027,-0.5227610175573416,1.0421368125030104,0.21759999999999996,0.381491598859005,0.30148817498950053,0.6006041933219516,2.0
0.687025,0.9619832547918908,-0.349825,0.6981297032070759,-0.889425,0.9106910832805308,0.14942499999999995,0.7451336183307439,-0.7825500000000001,2.19343134152861,-0.10420000000000007,1.8284913252916093,1.0
-0.96215,0.0979738910798858,0.159775,0.7513067610281879,0.2779,0.07102309483541253,0.513475,1.1580755081168066,-0.263075,0.13248794599258204,0.7777749999999999,1.7887949265264216,0.0
-1.4329,1.131816369823303,-0.60898,1.8191196269074772,-0.11238,0.6858629433057307,-0.09841999999999997,1.0855572679504293,-0.3844,0.3479789002224129,-0.8137000000000001,2.5790223506204826,1.0
-0.0006000000000000005,0.01813945974939717,0.0038000000000000004,0.019671298889498885,-0.17519999999999997,0.986083444744916,-0.001815142422074103,0.0019850770620711083,0.0014311699866353502,0.0021019445893235202,1.745329251994329e-05,0.0004886921905584122,2.0
0.31938,0.2378570726297623,-0.44151999999999997,0.4363186129424231,-0.5157200000000001,0.7379730665817011,0.29454,1.4317015219660836,0.22945999999999994,1.0833636891644467,0.2134799999999999,2.8026348633027456,1.0
-0.00040000000000000034,0.017511139311878025,0.0032,0.019030501832584448,-0.17640000000000003,0.9858384451825766,-0.0015707963267948967,0.0016572358482717434,0.001186823891356144,0.001092748958161891,1.7453292519943273e-05,0.0004886921905584122,2.0
-0.15224000000000001,0.08406359497428123,0.014119999999999975,1.1676505907162469,-0.9330799999999999,0.11344016925234195,0.43273999999999996,1.2046468353837154,0.30706,0.1125125237473589,-0.16014,0.783603779342596,0.0
0.31755999999999995,0.08451404025367619,-0.30218,1.4924402205783651,-0.20662000000000005,0.11688125170445428,0.057299999999999976,1.6154857551213504,-1.00866,0.36068611423230573,0.46902,0.8283512008803995,0.0
-0.25502,0.14208630123977467,0.1062,1.1370433522957688,-1.0188400000000002,0.23822088069688604,0.375,0.8710072129437276,-0.1824,0.08310544506829863,-0.14757999999999996,1.6157750576735612,0.0
-0.9480999999999998,0.21280708399863005,-0.10856000000000003,1.3624463046300208,-0.21954,0.08281604916922806,0.46528,0.5208115225299841,-0.33,0.09780470336338637,-0.27758,0.19133255603791008,0.0
0.4485,0.30031069744516264,-0.5298999999999999,0.5822510583931987,-0.56038,0.448059116635294,0.469,1.331260183059645,0.24982,0.7140464249612906,0.5211199999999999,3.2315184622712585,1.0
0.20590000000000006,0.04082486987119493,-1.0493599999999998,0.2862268558329214,-0.3266,0.19230747515372354,-0.026699999999999943,1.5482836739435055,0.6526799999999999,1.2407518333655607,0.011379999999999946,2.1055593774576864,0.0
0.27205999999999997,0.033611649766115324,-1.0090000000000001,0.21590840650609236,-0.17658,0.05207664543727833,0.18816,0.2701027637770484,0.025380000000000003,0.5980454138274116,0.31146,0.6512992960229576,0.0
-0.4127,0.16264027791417476,-0.9845400000000002,0.22358100992705088,-0.14458,0.03786749265531058,-0.02076000000000001,0.9764156532952551,-0.010060000000000005,1.348820500659743,-0.049920000000000096,1.6600808164062373,0.0
0.0819,0.18980765263813787,0.87292,2.137533588508026,-1.52302,1.6225650193443713,0.48314,2.025051023554715,0.10172,0.5695722491484289,-0.10000000000000003,1.4731872318208572,1.0
0.005,0.01762952069683121,0.0024000000000000007,0.013275541420220872,0.225,0.9838812936528472,-0.0015707963267948967,0.0012459255078988742,0.0016755160819145565,0.001828518744661622,-0.00022689280275926287,0.0,2.0
-0.42083999999999994,0.18190149257221613,-1.04506,0.35056577556858004,-0.2652,0.13030197619376307,0.00259999999999998,1.3425793645069926,-0.33102,0.8026279131702311,-0.10652,2.029208463169814,0.0
-0.44442,0.11118896977668244,-1.03424,0.2377057067047402,-0.21512000000000006,0.0881621347291455,-0.07103999999999999,0.7814933352242999,0.19546,0.6436510568623344,0.23398000000000002,1.8221119729588517,0.0
0.65256,0.35480434467463895,-0.11327999999999999,0.6406791802454641,-0.20035999999999995,0.5562900619281276,0.7928999999999999,0.5437218222584045,-0.53162,0.23910142617726066,-0.12675999999999998,2.4157886172014305,1.0
-0.8065200000000001,0.2894816349960737,0.2256,0.6998283182324075,-0.11725999999999999,0.2259802048852952,-0.017380000000000062,1.791338250303387,-0.66642,2.036509297057099,0.264,2.8375184272529403,1.0
0.005800000000000001,0.01702233826476257,0.0024000000000000007,0.015538339679644027,0.2252,0.9840421535686364,-0.0025481807079117216,0.001197046508151073,0.0011868238913561439,0.0015453803969016158,-0.00022689280275926287,0.0,2.0
0.39202,0.1449741770109422,-0.1021,1.4008693425869525,-1.02092,0.25734670582698355,0.0417,1.4828529461817848,-0.18614000000000006,0.16350092660287893,0.13733999999999996,2.0027700062663207,0.0
0.42554,0.7813529215405801,-0.542,0.6499476786634444,-0.4215599999999999,0.9155509395986658,-0.18882,0.5132746847449229,0.4499199999999999,0.9708142391827596,0.34481999999999996,2.7138233153615587,1.0
-0.009,0.012116104984688769,0.0134,0.01111035552986492,-0.5790000000000001,0.8030001245329915,0.00038397243543875244,0.0023690232886466774,0.00045378560551852573,0.001828518744661622,1.745329251994329e-05,0.0004886921905584122,2.0
0.9955200000000001,1.1048576433188122,-0.2878600000000001,0.4647439219613313,-0.8099599999999999,0.8622438274641344,-0.06808,0.507064312489057,0.025360000000000004,1.7649825489222266,-0.75732,2.0142204737813585,1.0
-0.34644,0.12216653797173754,-0.9803799999999999,0.21318218030595334,-0.31938000000000005,0.149064556484766,-0.04880000000000005,1.5082632081304643,0.27286,1.1955149886136935,0.004359999999999875,1.6184215591124582,0.0
0.8074999999999999,0.6096655722607273,-0.47762,0.6419106729132956,-1.01134,0.6403426371873109,0.17605999999999994,1.3350880019684097,-0.27359999999999995,1.3626281279204535,-0.18793999999999994,2.7710215901360287,1.0
0.48388000000000003,0.9971484528393952,-0.10575999999999997,1.398223148499552,-0.7137600000000001,1.1066152122576298,-0.4038000000000001,2.151559692409206,-0.13054000000000002,0.8993113854500009,0.30376000000000003,1.2617536181838356,1.0
-0.4518,0.32492704565794456,0.2393,0.7381151942617087,0.07053999999999999,0.11313038053502693,-0.2733,1.7900835776577586,0.20165999999999998,0.7799063680981199,-0.16692000000000004,2.0981644244434228,1.0
0.7444399999999999,1.2054007727722758,-0.16050000000000006,0.8945389818224805,-0.40328,0.553451219169314,-0.54908,1.8993312999579612,-0.16902,0.8789174602885074,0.51002,1.045664036390274,1.0
0.15992,0.06901033980498865,-0.21694000000000005,1.5911544796153514,-1.0759200000000002,0.21025776323360806,0.01973999999999999,0.90085483181254,-0.2374,0.13568152048086726,-0.10391999999999993,1.5212217432051125,0.0
-0.23852,0.11043252238358046,0.17716000000000004,1.3437178137540635,-1.01524,0.2780009946025374,-0.23501999999999998,0.6220285540069684,0.22594,0.05581552651368615,-0.014460000000000006,1.2976055459961628,0.0
0.8783199999999999,0.4459442924850591,-0.30226,0.8098017677184953,-0.9086,0.4979723687113573,0.24306,0.9426172887232654,-0.12040000000000002,1.2104974122235868,-0.70798,3.2332533162435637,1.0
-0.59848,0.7519883057601361,0.40071999999999997,0.7592222283363416,-0.15682,0.2369405663874382,-0.1808,1.6767945476414214,0.13302000000000005,1.2512878633631828,-0.3887,1.7984237348300316,1.0
0.3708,0.17503612484284492,-1.0263799999999998,0.30125691195390025,-0.18978,0.15181311537545106,-0.25956,1.398151723884071,-0.22646,0.9505255798767333,-0.29096,1.7570368046799698,0.0
-0.8814,0.7046600173133141,-0.61806,2.1834460694049667,0.8608999999999998,0.7297708647239899,-0.19748,1.006102485833327,-0.33890000000000003,0.4665796984438994,0.1394000000000001,1.1648925165009858,1.0
-0.45288,0.11649968669485765,-1.00294,0.23030337166442005,-0.22984000000000002,0.11632767512505353,0.07719999999999994,1.4303117090340831,0.18425999999999998,0.6600084416126811,0.015739999999999955,1.4606656917309997,0.0
0.2258,0.9849406885696214,1.7453292519943273e-05,0.0004886921905584122,0.0008000000000000004,0.014524462124292245,0.00045378560551852557,0.001245925507898874,0.004,0.01772004514666935,-0.0005934119456780723,0.0019850770620711083,2.0
0.30844000000000005,0.02539818891181024,-0.9873,0.2547306714944237,-0.25014000000000003,0.15869347182540308,0.1037,1.7394519855402737,-0.11962000000000003,1.9196455537416277,0.09821999999999996,1.8183835931947911,0.0
0.47896000000000005,0.11957216649371205,-0.15902000000000002,1.0948243977917191,-0.20572,0.1368851233699265,-0.005560000000000009,1.590779020794529,-1.01124,0.3169835137668835,-0.023260000000000003,0.5730214856355738,0.0
-0.382,0.1902241835309065,-1.08346,0.2273287773248253,-0.18498,0.07504320089121998,0.10392,0.8285235041928503,0.06395999999999999,0.7307339686917532,-0.25384,1.0979012150462353,0.0
-0.2397,0.016338145549602622,-0.88102,0.16713311162064806,-0.24768,0.09625134804250794,0.3088400000000001,1.1498143819764997,-0.12396000000000006,0.794195094419501,-0.10008,0.941825765202885,0.0
-0.27916,0.07368746840542156,-0.9546,0.1655670861010726,-0.2022,0.0940626652822468,-0.2154200000000001,1.4822598648685057,-0.36534,0.8319463011517029,0.07525999999999998,1.4655611461143478,0.0
-0.44572,0.8303638461542026,0.24678000000000003,2.2209806847426656,0.25394,0.3579386441836087,0.2325,1.250930014029562,-0.42228,0.5791827664908548,0.6173799999999999,1.6571127502375933,1.0
-0.53258,0.3231972571046976,0.29032,2.5794540831346464,0.5743,0.3084234021600825,-0.2404,1.195657183309664,-0.29467999999999994,0.7091732277800679,0.75462,1.6696765935354068,1.0
0.15825999999999998,0.05107419113407475,-0.93836,0.07972313340555548,-0.24475999999999998,0.10719138491502007,-0.26916,1.0904636183752303,-0.11556,0.8240952542030563,-0.29284,1.2273459691545818,0.0
-0.23385999999999998,0.05338738615066296,0.24241999999999994,1.3791771195172866,-0.28498,0.07581745841163498,-0.26661999999999986,1.021970568069355,-1.13624,0.1429199531206192,-0.027220000000000025,0.7344564159975729,0.0
-0.77956,0.7903335675523342,0.07721999999999997,0.9210787165058152,0.0585,0.1014064100538028,-0.4513800000000002,2.117921310389033,-0.40604,2.037084344841912,-0.2843600000000001,1.4963441926909733,1.0
-0.0073999999999999995,0.014291256067959878,0.0172,0.007467261881037787,-0.5784,0.8037003421674025,-0.000593411945678072,0.0005985232540755365,0.001186823891356144,0.0007726901984508079,1.7453292519943273e-05,0.0004886921905584122,2.0
0.007599999999999998,0.024270146270675832,0.029599999999999998,0.08646525313673696,-0.1758,0.9845328638496532,-0.1085943860590872,0.21563733262156565,0.050789081233034994,0.0998194921487323,0.07894124206770352,0.15772611425934696,2.0
0.014600000000000002,0.028618874890533347,0.0342,0.05061778343625884,-0.1754,0.9838035576272328,0.00038397243543875244,0.0014247703272663372,-0.00027925268031909274,0.0023690232886466774,0.0007504915783575617,0.0004886921905584122,2.0
-1.05892,1.0934515293326903,0.23856,0.5089704736033319,0.008799999999999992,0.21302972797241235,-0.4763400000000001,2.2685114828891653,-0.42648,0.7300270453894157,0.14595999999999998,1.4392675508744024,1.0
-0.26788,0.0718214591887411,-0.85136,0.13280089608131415,-0.26482,0.10898085611702636,0.4271,1.0514890512982054,0.26484,0.6095458826044189,-0.17004000000000002,0.8896319283838683,0.0
1.02662,1.1825418795966594,-0.5392399999999999,1.116558134626227,-1.0131599999999998,0.9682831367941921,0.24527999999999994,0.8751958278008414,-0.69594,0.4957241501076985,-0.701,2.6817456767933834,1.0
-0.37964000000000003,0.055150367179194734,-1.0062799999999998,0.3020645080111201,-0.19655999999999998,0.08424807416196528,-0.06384000000000001,0.7049876509556745,0.02378000000000007,1.4004717747959077,0.17186000000000004,1.1201252554960093,0.0
